Time,Heart Rate
00:00:02,52
00:00:04,53
00:00:05,53
00:00:07,53
00:00:09,53
00:00:10,52
00:00:12,51
00:00:14,50
00:00:16,49
00:00:19,49
00:00:20,50
00:00:21,51
00:00:23,52
00:00:26,52
00:00:29,52
00:00:30,51
00:00:33,50
00:00:35,51
00:00:37,52
00:00:39,53
00:00:42,53
00:00:43,52
00:00:46,52
00:00:49,52
00:00:50,53
00:00:52,54
00:00:53,55
00:00:54,56
00:00:55,57
00:00:56,57
00:00:57,58
00:01:00,57
00:01:01,56
00:01:03,55
00:01:05,55
00:01:06,54
00:01:07,53
00:01:08,52
00:01:10,51
00:01:13,50
00:01:15,49
00:01:18,49
00:01:20,50
00:01:23,51
00:01:26,51
00:01:27,50
00:01:29,49
00:01:32,50
00:01:34,51
00:01:37,51
00:01:40,52
00:01:43,52
00:01:46,52
00:01:49,52
00:01:51,51
00:01:54,52
00:01:55,52
00:01:56,53
00:01:57,54
00:01:58,55
00:02:00,54
00:02:02,53
00:02:05,53
00:02:07,54
00:02:10,54
00:02:13,55
00:02:15,54
00:02:16,55
00:02:17,54
00:02:20,54
00:02:21,53
00:02:22,52
00:02:24,51
00:02:27,51
00:02:30,51
00:02:33,51
00:02:35,50
00:02:37,49
00:02:40,49
00:02:43,50
00:02:46,50
00:02:49,50
00:02:52,51
00:02:53,51
00:02:55,52
00:02:56,53
00:02:57,54
00:02:58,54
00:02:59,53
00:03:00,52
00:03:01,51
00:03:02,50
00:03:03,49
00:03:06,50
00:03:08,51
00:03:10,52
00:03:11,53
00:03:13,53
00:03:16,54
00:03:17,53
00:03:20,52
00:03:22,51
00:03:25,50
00:03:26,51
00:03:29,51
00:03:30,52
00:03:33,52
00:03:36,52
00:03:39,52
00:03:42,53
00:03:43,54
00:03:44,55
00:03:46,56
00:03:47,57
00:03:48,57
00:03:49,55
00:03:50,54
00:03:51,53
00:03:52,52
00:03:54,51
00:03:57,51
00:04:00,50
00:04:03,50
00:04:04,51
00:04:06,52
00:04:07,51
00:04:08,50
00:04:11,49
00:04:14,49
00:04:15,50
00:04:17,51
00:04:20,51
00:04:21,52
00:04:24,52
00:04:27,52
00:04:30,51
00:04:33,51
00:04:34,52
00:04:37,52
00:04:40,52
00:04:41,52
00:04:42,52
00:04:45,52
00:04:48,52
00:04:49,52
00:04:50,52
00:04:51,51
00:04:54,51
00:04:55,52
00:04:56,53
00:04:57,54
00:04:58,55
00:04:59,56
00:05:02,56
00:05:03,55
00:05:06,55
00:05:09,55
00:05:12,56
00:05:15,57
00:05:16,56
00:05:17,55
00:05:18,54
00:05:21,54
00:05:23,55
00:05:24,55
00:05:27,55
00:05:30,55
00:05:31,54
00:05:32,53
