Time,Heart Rate
00:00:11,54
00:00:16,53
00:00:21,53
00:00:26,53
00:00:36,54
00:00:51,53
00:00:56,53
00:01:06,54
00:01:11,56
00:01:16,58
00:01:21,60
00:01:26,61
00:01:31,63
00:01:36,61
00:01:46,59
00:01:51,59
00:01:56,59
00:02:01,58
00:02:06,57
00:02:11,55
00:02:16,57
00:02:21,60
00:02:26,59
00:02:31,60
00:02:46,60
00:02:51,58
00:02:56,59
00:03:01,61
00:03:06,62
00:03:11,63
00:03:16,62
00:03:26,65
00:03:31,66
00:03:36,65
00:03:41,62
00:03:46,61
00:03:51,60
00:04:01,60
00:04:06,62
00:04:11,63
00:04:16,62
00:04:21,59
00:04:27,58
00:04:37,60
00:04:42,59
00:04:47,58
00:04:52,57
00:05:02,58
00:05:12,57
00:05:22,55
00:05:27,55
00:05:37,54
00:05:42,57
00:05:47,59
00:05:52,60
00:05:57,57
00:06:02,59
00:06:07,61
00:06:12,63
00:06:17,64
00:06:22,63
00:06:32,62
00:06:37,60
00:06:42,59
00:06:47,56
00:06:52,53
00:06:57,56
00:07:07,58
00:07:12,60
00:07:17,60
00:07:22,58
00:07:27,61
00:07:32,63
00:07:37,64
00:07:42,64
00:07:47,63
00:07:52,64
00:08:02,63
00:08:07,62
00:08:12,63
00:08:22,64
00:08:27,64
00:08:32,63
00:08:37,64
00:08:42,65
00:08:47,63
00:08:52,59
00:08:57,57
00:09:02,60
00:09:12,62
00:09:17,65
00:09:27,67
00:09:32,70
00:09:47,70
00:09:52,70
00:09:58,70
00:10:13,70
00:10:18,67
00:10:23,64
00:10:28,63
00:10:33,64
00:10:43,63
00:10:48,64
00:10:53,65
00:10:58,62
00:11:03,61
00:11:08,62
00:11:13,64
00:11:18,65
00:11:23,63
00:11:28,65
00:11:33,64
00:11:48,64
00:11:53,58
00:11:58,58
00:12:13,58
00:12:18,65
00:12:28,64
00:12:33,57
00:12:39,56
00:12:44,55
00:12:49,56
00:12:54,57
00:12:59,59
00:13:04,60
00:13:09,65
00:13:14,66
00:13:19,61
00:13:24,63
00:13:29,67
00:13:34,63
00:13:39,59
00:13:44,55
00:13:54,56
00:13:59,57
00:14:09,56
00:14:14,55
00:14:24,57
00:14:29,56
00:14:34,58
00:14:39,55
00:14:54,56
00:14:59,57
00:15:04,59
00:15:09,58
00:15:14,56
00:15:19,56
00:15:24,59
00:15:29,64
00:15:34,60
00:15:39,58
00:15:49,58
00:15:54,59
00:16:09,60
00:16:14,56
00:16:19,56
00:16:29,55
00:16:34,53
00:16:39,54
00:16:44,56
00:16:49,56
00:16:54,55
00:16:59,56
00:17:04,57
00:17:09,58
00:17:14,59
00:17:19,61
00:17:24,56
00:17:29,58
00:17:34,62
00:17:39,63
00:17:44,61
00:17:49,58
00:17:54,56
00:17:59,57
00:18:04,60
00:18:09,64
00:18:14,65
00:18:19,60
00:18:24,59
00:18:29,57
00:18:39,59
00:18:44,61
00:18:49,62
00:18:54,63
00:18:59,62
00:19:04,63
00:19:09,61
00:19:14,60
00:19:29,64
00:19:34,66
00:19:39,67
00:19:44,63
00:19:49,59
00:19:59,60
00:20:04,62
00:20:09,63
00:20:14,62
00:20:19,60
00:20:24,59
00:20:29,60
00:20:39,62
00:20:44,63
00:20:49,64
00:20:54,63
00:21:04,62
00:21:09,63
00:21:14,64
00:21:19,64
00:21:24,65
00:21:29,65
00:21:39,63
00:21:44,63
00:21:49,64
00:21:54,63
00:21:59,61
00:22:14,64
00:22:19,64
00:22:24,56
00:22:29,55
00:22:34,57
00:22:39,59
00:22:44,61
00:22:49,63
00:22:59,64
00:23:04,63
00:23:14,64
00:23:19,65
00:23:24,63
00:23:29,53
00:23:39,56
00:23:44,59
00:23:49,61
00:23:54,62
00:23:59,56
00:24:04,58
00:24:09,61
00:24:14,63
00:24:19,62
00:24:29,61
00:24:39,62
00:24:44,63
00:24:49,65
00:24:54,66
00:24:59,64
00:25:09,63
00:25:14,62
00:25:19,64
00:25:24,66
00:25:29,67
00:25:34,68
00:25:39,66
00:25:44,60
00:25:49,59
00:25:54,61
00:25:59,60
00:26:04,58
00:26:09,56
00:26:14,56
00:26:24,57
00:26:34,55
00:26:39,56
00:26:44,57
00:26:49,60
00:26:54,59
00:27:04,63
00:27:14,61
00:27:24,60
00:27:29,60
00:27:34,59
00:27:39,57
00:27:44,54
00:27:54,56
00:27:59,57
00:28:04,59
00:28:09,60
00:28:14,61
00:28:19,63
00:28:24,61
00:28:29,59
00:28:35,59
00:28:40,59
00:28:50,60
00:28:55,61
00:29:00,60
00:29:10,59
00:29:15,59
00:29:20,61
00:29:25,62
00:29:35,63
00:29:45,59
00:29:50,57
00:29:55,56
00:30:05,59
00:30:10,60
00:30:15,60
00:30:20,62
00:30:25,61
00:30:30,59
00:30:40,60
00:30:55,60
00:31:00,61
00:31:05,62
00:31:10,59
00:31:25,58
00:31:40,58
00:31:45,57
00:31:50,57
00:31:55,59
00:32:00,61
00:32:05,62
00:32:10,60
00:32:15,59
00:32:20,58
00:32:25,59
00:32:30,60
00:32:35,61
00:32:40,61
00:32:45,63
00:32:55,61
00:33:05,60
00:33:10,59
00:33:15,60
00:33:20,61
00:33:25,59
00:33:30,55
00:33:45,56
00:33:50,58
00:33:55,59
00:34:05,61
00:34:10,64
00:34:15,63
00:34:20,61
00:34:25,55
00:34:30,55
00:34:35,56
00:34:45,57
00:34:50,59
00:34:55,60
00:35:05,61
00:35:10,62
00:35:15,63
00:35:20,62
00:35:35,63
00:35:40,63
00:35:50,63
00:35:55,61
00:36:00,59
00:36:05,55
00:36:10,51
00:36:20,54
00:36:35,53
00:36:40,54
00:36:55,62
00:37:00,66
00:37:05,64
00:37:10,61
00:37:15,57
00:37:20,56
00:37:25,56
00:37:30,56
00:37:35,55
00:37:40,56
00:37:45,57
00:37:55,56
00:38:05,57
00:38:15,56
00:38:25,55
00:38:40,54
00:38:55,54
00:39:10,54
00:39:15,55
00:39:20,56
00:39:30,55
00:39:45,55
00:39:50,54
00:40:00,53
00:40:15,53
00:40:20,54
00:40:30,55
00:40:35,56
00:40:45,55
00:41:00,55
00:41:05,56
00:41:10,56
00:41:15,57
00:41:25,54
00:41:30,51
00:41:40,53
00:41:45,54
00:41:50,53
00:41:55,52
00:42:05,54
00:42:10,53
00:42:15,52
00:42:20,53
00:42:25,54
00:42:30,55
00:42:45,55
00:42:55,59
00:43:00,63
00:43:05,62
00:43:10,60
00:43:15,56
00:43:20,54
00:43:30,53
00:43:40,54
00:43:45,55
00:44:00,55
00:44:05,57
00:44:10,56
00:44:15,54
00:44:30,54
00:44:31,55
00:44:41,56
00:44:46,57
00:44:56,56
00:45:06,55
00:45:21,55
00:45:31,56
00:45:36,52
00:45:41,51
00:45:51,52
00:45:56,53
00:46:01,54
00:46:11,53
00:46:16,52
00:46:26,53
00:46:31,55
00:46:36,54
00:46:46,55
00:46:51,54
00:47:06,54
00:47:16,53
00:47:26,54
00:47:31,53
00:47:46,52
00:47:56,53
00:48:01,55
00:48:11,54
00:48:16,54
00:48:21,55
00:48:26,56
00:48:31,54
00:48:46,54
00:48:51,56
00:48:56,54
00:49:06,53
00:49:11,52
00:49:26,53
00:49:31,54
00:49:36,55
00:49:46,54
00:50:01,56
00:50:16,55
00:50:21,54
00:50:36,54
00:50:51,54
00:50:56,53
